Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
8390181163687590703,AdaBoost,0.6676,0.6685,0.6648,0.6676,0.6667,0.7375,0.5526,0.84,0.7655,0.6667
8390181163687590703,LogisticRegression,0.6006,0.5621,0.9106,0.6006,0.6951,0.5,0.381,0.96,0.6255,0.5455
8390181163687590703,NeuralNetwork,0.6983,0.6732,0.7709,0.6983,0.7188,0.675,0.4889,0.88,0.7309,0.6286
1194728537270577555,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6125,0.4118,0.56,0.5982,0.4746
1194728537270577555,SVM,0.6899,0.7024,0.6592,0.6899,0.6801,0.725,0.5405,0.8,0.7455,0.6452
1194728537270577555,XGBClassifier,0.8799,0.9416,0.8101,0.8799,0.8709,0.7125,0.5357,0.6,0.6818,0.566
1194728537270577555,AdaBoost,0.6715,0.6928,0.6163,0.6715,0.6523,0.7375,0.5625,0.72,0.7327,0.6316
1194728537270577555,LogisticRegression,0.6308,0.5843,0.907,0.6308,0.7107,0.55,0.4,0.88,0.64,0.55
1194728537270577555,NeuralNetwork,0.6831,0.678,0.6977,0.6831,0.6877,0.7125,0.5312,0.68,0.7036,0.5965
1194728537270577555,RandomForestClassifier,0.9913,0.9884,0.9942,0.9913,0.9913,0.725,0.5517,0.64,0.7018,0.5926
1194728537270577555,SVM,0.718,0.7301,0.6919,0.718,0.7104,0.7875,0.625,0.8,0.7909,0.7018
1194728537270577555,XGBClassifier,0.8547,0.872,0.8314,0.8547,0.8512,0.7625,0.6,0.72,0.7509,0.6545
1194728537270577555,AdaBoost,0.6676,0.6863,0.6176,0.6676,0.6502,0.6625,0.4706,0.64,0.6564,0.5424
1194728537270577555,LogisticRegression,0.6353,0.5871,0.9118,0.6353,0.7143,0.475,0.3509,0.8,0.5636,0.4878
8454040798804062518,NeuralNetwork,0.7118,0.7308,0.6706,0.7118,0.6994,0.625,0.4324,0.64,0.6291,0.5161
8454040798804062518,RandomForestClassifier,0.9882,0.9882,0.9882,0.9882,0.9882,0.675,0.4839,0.6,0.6545,0.5357
8454040798804062518,SVM,0.7176,0.7534,0.6471,0.7176,0.6962,0.6625,0.4706,0.64,0.6564,0.5424
8454040798804062518,XGBClassifier,0.8441,0.8462,0.8412,0.8441,0.8437,0.6375,0.4375,0.56,0.6164,0.4912
8454040798804062518,AdaBoost,0.6815,0.6805,0.6845,0.6815,0.6825,0.6375,0.4167,0.4,0.5727,0.4082
8454040798804062518,LogisticRegression,0.6101,0.5743,0.8512,0.6101,0.6859,0.55,0.3878,0.76,0.6073,0.5135
5146368944299790013,NeuralNetwork,0.7321,0.7468,0.7024,0.7321,0.7239,0.6375,0.4167,0.4,0.5727,0.4082
5146368944299790013,RandomForestClassifier,0.9911,0.9882,0.994,0.9911,0.9911,0.6375,0.4286,0.48,0.5945,0.4528
5146368944299790013,SVM,0.7202,0.7342,0.6905,0.7202,0.7117,0.625,0.3913,0.36,0.5527,0.375
5146368944299790013,XGBClassifier,0.8988,0.8988,0.8988,0.8988,0.8988,0.6625,0.4667,0.56,0.6345,0.5091
5146368944299790013,AdaBoost,0.6864,0.7062,0.6384,0.6864,0.6706,0.675,0.4857,0.68,0.6764,0.5667
5146368944299790013,LogisticRegression,0.6328,0.5874,0.8927,0.6328,0.7085,0.4375,0.3438,0.88,0.5582,0.4944
5146368944299790013,NeuralNetwork,0.7034,0.7118,0.6836,0.7034,0.6974,0.5875,0.413,0.76,0.6345,0.5352
5146368944299790013,RandomForestClassifier,0.9887,0.9887,0.9887,0.9887,0.9887,0.7125,0.5294,0.72,0.7145,0.6102
5146368944299790013,SVM,0.7316,0.7595,0.678,0.7316,0.7164,0.6,0.4146,0.68,0.6218,0.5152
5146368944299790013,XGBClassifier,0.8701,0.8701,0.8701,0.8701,0.8701,0.5625,0.3438,0.44,0.5291,0.386
5146368944299790013,AdaBoost,0.6527,0.6545,0.6467,0.6527,0.6506,0.7125,0.5357,0.6,0.6818,0.566
5146368944299790013,LogisticRegression,0.6048,0.5632,0.9341,0.6048,0.7027,0.55,0.4,0.88,0.64,0.55
3174952745940043019,NeuralNetwork,0.6796,0.6667,0.7186,0.6796,0.6916,0.625,0.4359,0.68,0.64,0.5312
3174952745940043019,RandomForestClassifier,0.988,0.9822,0.994,0.988,0.9881,0.7,0.5152,0.68,0.6945,0.5862
3174952745940043019,SVM,0.7036,0.7125,0.6826,0.7036,0.6972,0.6875,0.5,0.52,0.6418,0.5098
3174952745940043019,XGBClassifier,0.8503,0.8726,0.8204,0.8503,0.8457,0.625,0.4,0.4,0.5636,0.4
3174952745940043019,AdaBoost,0.6588,0.6627,0.6471,0.6588,0.6548,0.6625,0.475,0.76,0.6891,0.5846
3174952745940043019,LogisticRegression,0.6235,0.5772,0.9235,0.6235,0.7104,0.4375,0.3438,0.88,0.5582,0.4944
6942615276608306182,NeuralNetwork,0.7029,0.6769,0.7765,0.7029,0.7233,0.625,0.439,0.72,0.6509,0.5455
6942615276608306182,RandomForestClassifier,0.9912,0.9941,0.9882,0.9912,0.9912,0.5875,0.3571,0.4,0.5364,0.3774
6942615276608306182,SVM,0.7147,0.7135,0.7176,0.7147,0.7155,0.65,0.4571,0.64,0.6473,0.5333
6942615276608306182,XGBClassifier,0.8882,0.9125,0.8588,0.8882,0.8848,0.625,0.4074,0.44,0.5745,0.4231
6942615276608306182,AdaBoost,0.7088,0.7289,0.6648,0.7088,0.6954,0.5125,0.3158,0.48,0.5036,0.381
6942615276608306182,LogisticRegression,0.6648,0.6128,0.8956,0.6648,0.7277,0.4125,0.3167,0.76,0.5073,0.4471
6942615276608306182,NeuralNetwork,0.7115,0.7151,0.7033,0.7115,0.7091,0.525,0.3143,0.44,0.5018,0.3667
6942615276608306182,RandomForestClassifier,0.9945,0.9945,0.9945,0.9945,0.9945,0.6375,0.4231,0.44,0.5836,0.4314
6942615276608306182,SVM,0.7445,0.7665,0.7033,0.7445,0.7335,0.55,0.3333,0.44,0.52,0.3793
6942615276608306182,XGBClassifier,0.8929,0.895,0.8901,0.8929,0.8926,0.575,0.3448,0.4,0.5273,0.3704
6942615276608306182,AdaBoost,0.6599,0.6425,0.7209,0.6599,0.6795,0.6375,0.45,0.72,0.66,0.5538
6942615276608306182,LogisticRegression,0.5872,0.5532,0.907,0.5872,0.6872,0.5125,0.3793,0.88,0.6127,0.5301
8959496065205696051,NeuralNetwork,0.6773,0.6685,0.7035,0.6773,0.6856,0.65,0.4571,0.64,0.6473,0.5333
8959496065205696051,RandomForestClassifier,0.9942,0.9885,1.0,0.9942,0.9942,0.5875,0.3667,0.44,0.5473,0.4
8959496065205696051,SVM,0.7064,0.6961,0.7326,0.7064,0.7139,0.6375,0.4444,0.64,0.6382,0.5246
8959496065205696051,XGBClassifier,0.875,0.9006,0.843,0.875,0.8709,0.6375,0.4333,0.52,0.6055,0.4727
8959496065205696051,AdaBoost,0.6676,0.6647,0.6765,0.6676,0.6706,0.575,0.3784,0.56,0.5709,0.4516
8959496065205696051,LogisticRegression,0.6206,0.5762,0.9118,0.6206,0.7062,0.4625,0.3448,0.8,0.5545,0.4819
6672561926737044813,NeuralNetwork,0.6676,0.7395,0.5176,0.6676,0.609,0.5875,0.3,0.24,0.4927,0.2667
6672561926737044813,RandomForestClassifier,0.9912,0.9827,1.0,0.9912,0.9913,0.6,0.3793,0.44,0.5564,0.4074
6672561926737044813,SVM,0.7147,0.6952,0.7647,0.7147,0.7283,0.5875,0.3889,0.56,0.58,0.459
6672561926737044813,XGBClassifier,0.8647,0.869,0.8588,0.8647,0.8639,0.575,0.3784,0.56,0.5709,0.4516
6672561926737044813,AdaBoost,0.6742,0.6703,0.6854,0.6742,0.6778,0.65,0.4516,0.56,0.6255,0.5
6672561926737044813,LogisticRegression,0.6348,0.5876,0.9045,0.6348,0.7124,0.4625,0.3393,0.76,0.5436,0.4691
6672561926737044813,NeuralNetwork,0.7079,0.6927,0.7472,0.7079,0.7189,0.625,0.4286,0.6,0.6182,0.5
6672561926737044813,RandomForestClassifier,0.9944,0.9889,1.0,0.9944,0.9944,0.6375,0.4286,0.48,0.5945,0.4528
6672561926737044813,SVM,0.7163,0.7151,0.7191,0.7163,0.7171,0.6375,0.4412,0.6,0.6273,0.5085
6672561926737044813,XGBClassifier,0.868,0.8876,0.8427,0.868,0.8646,0.625,0.4074,0.44,0.5745,0.4231
834442939354617165,AdaBoost,0.7022,0.7033,0.6995,0.7022,0.7014,0.625,0.4074,0.44,0.5745,0.4231
834442939354617165,LogisticRegression,0.653,0.6029,0.8962,0.653,0.7209,0.5125,0.3654,0.76,0.58,0.4935
834442939354617165,NeuralNetwork,0.7158,0.7182,0.7104,0.7158,0.7143,0.625,0.4,0.4,0.5636,0.4
834442939354617165,RandomForestClassifier,0.9945,0.9945,0.9945,0.9945,0.9945,0.65,0.4286,0.36,0.5709,0.3913
834442939354617165,SVM,0.7295,0.7308,0.7268,0.7295,0.7288,0.65,0.4348,0.4,0.5818,0.4167
834442939354617165,XGBClassifier,0.9153,0.9222,0.9071,0.9153,0.9146,0.6125,0.3333,0.24,0.5109,0.2791
834442939354617165,AdaBoost,0.704,0.7152,0.6782,0.704,0.6962,0.5875,0.3571,0.4,0.5364,0.3774
834442939354617165,LogisticRegression,0.6523,0.6073,0.8621,0.6523,0.7126,0.4875,0.3519,0.76,0.5618,0.481
3949866486872321874,NeuralNetwork,0.7385,0.7293,0.7586,0.7385,0.7437,0.5,0.2857,0.4,0.4727,0.3333
3949866486872321874,RandomForestClassifier,0.9885,0.9942,0.9828,0.9885,0.9884,0.5875,0.3571,0.4,0.5364,0.3774
3949866486872321874,SVM,0.7471,0.7654,0.7126,0.7471,0.7381,0.575,0.32,0.32,0.5055,0.32
3949866486872321874,XGBClassifier,0.8649,0.8757,0.8506,0.8649,0.863,0.55,0.3429,0.48,0.5309,0.4
3949866486872321874,AdaBoost,0.6667,0.6887,0.6082,0.6667,0.646,0.7125,0.5357,0.6,0.6818,0.566
3949866486872321874,LogisticRegression,0.576,0.5458,0.9064,0.576,0.6813,0.5375,0.4032,1.0,0.6636,0.5747
3949866486872321874,NeuralNetwork,0.7076,0.7052,0.7135,0.7076,0.7093,0.6625,0.4722,0.68,0.6673,0.5574
3949866486872321874,RandomForestClassifier,0.9912,0.9884,0.9942,0.9912,0.9913,0.7375,0.5833,0.56,0.6891,0.5714
3949866486872321874,SVM,0.7164,0.7126,0.7251,0.7164,0.7188,0.725,0.5517,0.64,0.7018,0.5926
3949866486872321874,XGBClassifier,0.8626,0.8974,0.8187,0.8626,0.8563,0.7375,0.5769,0.6,0.7,0.5882
7233566332362754181,AdaBoost,0.7,0.7059,0.6857,0.7,0.6957,0.5625,0.3529,0.48,0.54,0.4068
7233566332362754181,LogisticRegression,0.6571,0.6062,0.8971,0.6571,0.7235,0.45,0.3333,0.76,0.5345,0.4634
7233566332362754181,NeuralNetwork,0.7229,0.7241,0.72,0.7229,0.7221,0.5875,0.3667,0.44,0.5473,0.4
7233566332362754181,RandomForestClassifier,0.9943,0.9887,1.0,0.9943,0.9943,0.5875,0.375,0.48,0.5582,0.4211
7233566332362754181,SVM,0.7571,0.75,0.7714,0.7571,0.7606,0.5875,0.375,0.48,0.5582,0.4211
7233566332362754181,XGBClassifier,0.9086,0.9133,0.9029,0.9086,0.908,0.5875,0.3571,0.4,0.5364,0.3774
7233566332362754181,AdaBoost,0.6983,0.7091,0.6724,0.6983,0.6903,0.65,0.4516,0.56,0.6255,0.5
7233566332362754181,LogisticRegression,0.6149,0.5775,0.8563,0.6149,0.6898,0.575,0.4211,0.96,0.68,0.5854
1183774258876116235,NeuralNetwork,0.7011,0.7188,0.6609,0.7011,0.6886,0.65,0.4516,0.56,0.6255,0.5
1183774258876116235,RandomForestClassifier,0.9943,0.9943,0.9943,0.9943,0.9943,0.7125,0.5294,0.72,0.7145,0.6102
1183774258876116235,SVM,0.7356,0.7562,0.6954,0.7356,0.7246,0.65,0.4516,0.56,0.6255,0.5
1183774258876116235,XGBClassifier,0.8621,0.8938,0.8218,0.8621,0.8563,0.7,0.5161,0.64,0.6836,0.5714
1183774258876116235,AdaBoost,0.6773,0.6743,0.686,0.6773,0.6801,0.6125,0.4062,0.52,0.5873,0.4561
1183774258876116235,LogisticRegression,0.6076,0.5683,0.8953,0.6076,0.6953,0.5125,0.3793,0.88,0.6127,0.5301
1183774258876116235,NeuralNetwork,0.6831,0.678,0.6977,0.6831,0.6877,0.675,0.4848,0.64,0.6655,0.5517
1183774258876116235,RandomForestClassifier,0.9884,0.9773,1.0,0.9884,0.9885,0.7125,0.5417,0.52,0.66,0.5306
1183774258876116235,SVM,0.718,0.7193,0.7151,0.718,0.7172,0.65,0.4483,0.52,0.6145,0.4815
1183774258876116235,XGBClassifier,0.8634,0.8834,0.8372,0.8634,0.8597,0.6375,0.4286,0.48,0.5945,0.4528
1183774258876116235,AdaBoost,0.6857,0.6879,0.68,0.6857,0.6839,0.625,0.4194,0.52,0.5964,0.4643
1183774258876116235,LogisticRegression,0.6171,0.5768,0.88,0.6171,0.6968,0.5,0.377,0.92,0.6145,0.5349
8290538549402042104,NeuralNetwork,0.7314,0.7166,0.7657,0.7314,0.7403,0.625,0.4074,0.44,0.5745,0.4231
8290538549402042104,RandomForestClassifier,0.9914,0.9831,1.0,0.9914,0.9915,0.6125,0.3929,0.44,0.5655,0.4151
8290538549402042104,SVM,0.7429,0.7401,0.7486,0.7429,0.7443,0.65,0.4444,0.48,0.6036,0.4615
8290538549402042104,XGBClassifier,0.8486,0.8547,0.84,0.8486,0.8473,0.7375,0.5769,0.6,0.7,0.5882
8290538549402042104,AdaBoost,0.6657,0.6541,0.7035,0.6657,0.6779,0.6375,0.45,0.72,0.66,0.5538
8290538549402042104,LogisticRegression,0.6657,0.6092,0.9244,0.6657,0.7344,0.4625,0.3448,0.8,0.5545,0.4819
2714621119703503369,NeuralNetwork,0.7093,0.7093,0.7093,0.7093,0.7093,0.575,0.4082,0.8,0.6364,0.5405
2714621119703503369,RandomForestClassifier,0.9913,0.9942,0.9884,0.9913,0.9913,0.6,0.4054,0.6,0.6,0.4839
2714621119703503369,SVM,0.7035,0.6944,0.7267,0.7035,0.7102,0.625,0.4419,0.76,0.6618,0.5588
2714621119703503369,XGBClassifier,0.8605,0.869,0.8488,0.8605,0.8588,0.675,0.4857,0.68,0.6764,0.5667
2714621119703503369,AdaBoost,0.6966,0.6716,0.7697,0.6966,0.7173,0.6625,0.4706,0.64,0.6564,0.5424
2714621119703503369,LogisticRegression,0.6517,0.6015,0.8989,0.6517,0.7207,0.55,0.3962,0.84,0.6291,0.5385
2714621119703503369,NeuralNetwork,0.691,0.6717,0.7472,0.691,0.7074,0.7,0.5161,0.64,0.6836,0.5714
2714621119703503369,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6625,0.4643,0.52,0.6236,0.4906
2714621119703503369,SVM,0.7163,0.7127,0.7247,0.7163,0.7187,0.7,0.5172,0.6,0.6727,0.5556
2714621119703503369,XGBClassifier,0.8708,0.8708,0.8708,0.8708,0.8708,0.6625,0.4643,0.52,0.6236,0.4906
2714621119703503369,AdaBoost,0.7367,0.7439,0.7219,0.7367,0.7327,0.5125,0.2941,0.4,0.4818,0.339
2714621119703503369,LogisticRegression,0.6657,0.6157,0.8817,0.6657,0.7251,0.5,0.3469,0.68,0.5491,0.4595
7887877609208072004,NeuralNetwork,0.7426,0.7356,0.7574,0.7426,0.7464,0.55,0.3429,0.48,0.5309,0.4
7887877609208072004,RandomForestClassifier,0.9882,0.9825,0.9941,0.9882,0.9882,0.5875,0.3462,0.36,0.5255,0.3529
7887877609208072004,SVM,0.7515,0.7742,0.7101,0.7515,0.7407,0.5375,0.3125,0.4,0.5,0.3509
7887877609208072004,XGBClassifier,0.8787,0.9,0.8521,0.8787,0.8754,0.5625,0.3214,0.36,0.5073,0.3396
7887877609208072004,AdaBoost,0.7096,0.7035,0.7246,0.7096,0.7139,0.5,0.3077,0.48,0.4945,0.375
7887877609208072004,LogisticRegression,0.6647,0.6104,0.9102,0.6647,0.7308,0.4625,0.3333,0.72,0.5327,0.4557
742946063529913578,NeuralNetwork,0.7425,0.7455,0.7365,0.7425,0.741,0.5625,0.3611,0.52,0.5509,0.4262
742946063529913578,RandomForestClassifier,0.994,0.9882,1.0,0.994,0.994,0.55,0.3226,0.4,0.5091,0.3571
742946063529913578,SVM,0.7515,0.7625,0.7305,0.7515,0.7462,0.575,0.3714,0.52,0.56,0.4333
742946063529913578,XGBClassifier,0.8922,0.8876,0.8982,0.8922,0.8929,0.6,0.4,0.56,0.5891,0.4667
742946063529913578,AdaBoost,0.6608,0.695,0.5731,0.6608,0.6282,0.7375,0.5625,0.72,0.7327,0.6316
742946063529913578,LogisticRegression,0.576,0.5474,0.8772,0.576,0.6742,0.55,0.4098,1.0,0.6727,0.5814
742946063529913578,NeuralNetwork,0.7427,0.7546,0.7193,0.7427,0.7365,0.65,0.4444,0.48,0.6036,0.4615
6218846163004664121,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.6,0.4054,0.6,0.6,0.4839
6218846163004664121,SVM,0.7193,0.7551,0.6491,0.7193,0.6981,0.6625,0.4583,0.44,0.6018,0.449
6218846163004664121,XGBClassifier,0.8567,0.9013,0.8012,0.8567,0.8483,0.7125,0.5417,0.52,0.66,0.5306
6218846163004664121,AdaBoost,0.7119,0.7273,0.678,0.7119,0.7018,0.55,0.3514,0.52,0.5418,0.4194
6218846163004664121,LogisticRegression,0.678,0.6216,0.9096,0.678,0.7385,0.4125,0.3226,0.8,0.5182,0.4598
6218846163004664121,NeuralNetwork,0.7175,0.7484,0.6554,0.7175,0.6988,0.6,0.3871,0.48,0.5673,0.4286
6218846163004664121,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6375,0.4375,0.56,0.6164,0.4912
6218846163004664121,SVM,0.7458,0.7702,0.7006,0.7458,0.7337,0.5375,0.3421,0.52,0.5327,0.4127
6218846163004664121,XGBClassifier,0.8898,0.9157,0.8588,0.8898,0.8863,0.6375,0.4286,0.48,0.5945,0.4528
6218846163004664121,AdaBoost,0.6784,0.744,0.5439,0.6784,0.6284,0.6125,0.3929,0.44,0.5655,0.4151
6218846163004664121,LogisticRegression,0.614,0.573,0.8947,0.614,0.6986,0.55,0.3962,0.84,0.6291,0.5385
4951269829499432569,NeuralNetwork,0.7105,0.7022,0.731,0.7105,0.7163,0.6125,0.4062,0.52,0.5873,0.4561
4951269829499432569,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.65,0.4571,0.64,0.6473,0.5333
4951269829499432569,SVM,0.7368,0.7755,0.6667,0.7368,0.717,0.625,0.4074,0.44,0.5745,0.4231
4951269829499432569,XGBClassifier,0.8801,0.8916,0.8655,0.8801,0.8783,0.65,0.4516,0.56,0.6255,0.5
4951269829499432569,AdaBoost,0.6782,0.7039,0.6149,0.6782,0.6564,0.675,0.4839,0.6,0.6545,0.5357
4951269829499432569,LogisticRegression,0.6207,0.5772,0.9023,0.6207,0.704,0.4875,0.3667,0.88,0.5945,0.5176
6364317132553810475,NeuralNetwork,0.7184,0.7468,0.6609,0.7184,0.7012,0.6125,0.4062,0.52,0.5873,0.4561
6364317132553810475,RandomForestClassifier,0.9971,1.0,0.9943,0.9971,0.9971,0.675,0.48,0.48,0.6218,0.48
6364317132553810475,SVM,0.7213,0.7225,0.7184,0.7213,0.7205,0.65,0.4595,0.68,0.6582,0.5484
6364317132553810475,XGBClassifier,0.8879,0.8902,0.8851,0.8879,0.8876,0.6125,0.4062,0.52,0.5873,0.4561
6364317132553810475,AdaBoost,0.6897,0.7115,0.6379,0.6897,0.6727,0.6375,0.4474,0.68,0.6491,0.5397
6364317132553810475,LogisticRegression,0.6437,0.5969,0.8851,0.6437,0.713,0.45,0.3492,0.88,0.5673,0.5
6364317132553810475,NeuralNetwork,0.7098,0.716,0.6954,0.7098,0.7055,0.625,0.439,0.72,0.6509,0.5455
6364317132553810475,RandomForestClassifier,0.9943,1.0,0.9885,0.9943,0.9942,0.6375,0.45,0.72,0.66,0.5538
6364317132553810475,SVM,0.7126,0.7372,0.6609,0.7126,0.697,0.6,0.4103,0.64,0.6109,0.5
6364317132553810475,XGBClassifier,0.8477,0.8418,0.8563,0.8477,0.849,0.6,0.4103,0.64,0.6109,0.5
6364317132553810475,AdaBoost,0.6771,0.6782,0.6743,0.6771,0.6762,0.625,0.4138,0.48,0.5855,0.4444
6364317132553810475,LogisticRegression,0.6371,0.5896,0.9029,0.6371,0.7133,0.5375,0.3846,0.8,0.6091,0.5195
3140653053980800477,NeuralNetwork,0.6714,0.6765,0.6571,0.6714,0.6667,0.6375,0.4333,0.52,0.6055,0.4727
3140653053980800477,RandomForestClassifier,0.9914,0.9831,1.0,0.9914,0.9915,0.6875,0.5,0.56,0.6527,0.5283
3140653053980800477,SVM,0.7229,0.7438,0.68,0.7229,0.7104,0.625,0.4138,0.48,0.5855,0.4444
3140653053980800477,XGBClassifier,0.8743,0.8701,0.88,0.8743,0.875,0.675,0.48,0.48,0.6218,0.48
3140653053980800477,AdaBoost,0.6871,0.7025,0.6491,0.6871,0.6748,0.575,0.3548,0.44,0.5382,0.3929
3140653053980800477,LogisticRegression,0.614,0.573,0.8947,0.614,0.6986,0.5125,0.3654,0.76,0.58,0.4935
6691694308362430826,NeuralNetwork,0.6959,0.7279,0.6257,0.6959,0.673,0.5875,0.3667,0.44,0.5473,0.4
6691694308362430826,RandomForestClassifier,0.9942,0.9942,0.9942,0.9942,0.9942,0.6125,0.3929,0.44,0.5655,0.4151
6691694308362430826,SVM,0.7427,0.7643,0.7018,0.7427,0.7317,0.5875,0.3667,0.44,0.5473,0.4
6691694308362430826,XGBClassifier,0.8626,0.8875,0.8304,0.8626,0.858,0.5875,0.3571,0.4,0.5364,0.3774
6691694308362430826,AdaBoost,0.6982,0.6923,0.7134,0.6982,0.7027,0.6,0.3939,0.52,0.5782,0.4483
6691694308362430826,LogisticRegression,0.686,0.6287,0.9085,0.686,0.7431,0.425,0.322,0.76,0.5164,0.4524
6691694308362430826,NeuralNetwork,0.6951,0.6818,0.7317,0.6951,0.7059,0.625,0.4194,0.52,0.5964,0.4643
6691694308362430826,RandomForestClassifier,0.9939,0.9939,0.9939,0.9939,0.9939,0.675,0.48,0.48,0.6218,0.48
6691694308362430826,SVM,0.7348,0.7225,0.7622,0.7348,0.7418,0.6125,0.4062,0.52,0.5873,0.4561
6691694308362430826,XGBClassifier,0.8963,0.9012,0.8902,0.8963,0.8957,0.7125,0.5357,0.6,0.6818,0.566
6691694308362430826,AdaBoost,0.6916,0.6905,0.6946,0.6916,0.6925,0.575,0.3846,0.6,0.5818,0.4688
6691694308362430826,LogisticRegression,0.6407,0.5922,0.9042,0.6407,0.7156,0.4,0.3175,0.8,0.5091,0.4545
2504742751178266242,NeuralNetwork,0.6826,0.6871,0.6707,0.6826,0.6788,0.6375,0.4412,0.6,0.6273,0.5085
2504742751178266242,RandomForestClassifier,0.991,0.994,0.988,0.991,0.991,0.6,0.3871,0.48,0.5673,0.4286
2504742751178266242,SVM,0.7066,0.7041,0.7126,0.7066,0.7083,0.6375,0.4412,0.6,0.6273,0.5085
2504742751178266242,XGBClassifier,0.8892,0.8824,0.8982,0.8892,0.8902,0.6375,0.4412,0.6,0.6273,0.5085
2504742751178266242,AdaBoost,0.6982,0.7343,0.6213,0.6982,0.6731,0.7,0.5217,0.48,0.64,0.5
2504742751178266242,LogisticRegression,0.6065,0.5698,0.8698,0.6065,0.6885,0.625,0.449,0.88,0.6945,0.5946
2504742751178266242,NeuralNetwork,0.7071,0.7273,0.6627,0.7071,0.6935,0.675,0.4783,0.44,0.6109,0.4583
4114256041817384366,RandomForestClassifier,0.9882,0.9825,0.9941,0.9882,0.9882,0.725,0.5517,0.64,0.7018,0.5926
4114256041817384366,SVM,0.713,0.7432,0.6509,0.713,0.694,0.7,0.5185,0.56,0.6618,0.5385
4114256041817384366,XGBClassifier,0.8698,0.8981,0.8343,0.8698,0.865,0.7,0.52,0.52,0.6509,0.52
4114256041817384366,AdaBoost,0.6527,0.6624,0.6228,0.6527,0.642,0.625,0.4324,0.64,0.6291,0.5161
4114256041817384366,LogisticRegression,0.5988,0.5623,0.8922,0.5988,0.6898,0.525,0.3898,0.92,0.6327,0.5476
4114256041817384366,NeuralNetwork,0.6497,0.6923,0.5389,0.6497,0.6061,0.6625,0.4706,0.64,0.6564,0.5424
4114256041817384366,RandomForestClassifier,0.991,0.9824,1.0,0.991,0.9911,0.675,0.4839,0.6,0.6545,0.5357
4114256041817384366,SVM,0.7126,0.7233,0.6886,0.7126,0.7055,0.625,0.4324,0.64,0.6291,0.5161
4114256041817384366,XGBClassifier,0.8623,0.8623,0.8623,0.8623,0.8623,0.65,0.4483,0.52,0.6145,0.4815
4114256041817384366,AdaBoost,0.6732,0.6987,0.6089,0.6732,0.6507,0.7,0.5185,0.56,0.6618,0.5385
4114256041817384366,LogisticRegression,0.6145,0.5714,0.9162,0.6145,0.7039,0.5375,0.3929,0.88,0.6309,0.5432
8818568006648504480,NeuralNetwork,0.7095,0.7072,0.7151,0.7095,0.7111,0.6625,0.4643,0.52,0.6236,0.4906
8818568006648504480,RandomForestClassifier,0.9888,0.9888,0.9888,0.9888,0.9888,0.6625,0.45,0.36,0.58,0.4
8818568006648504480,SVM,0.7263,0.7341,0.7095,0.7263,0.7216,0.6625,0.4643,0.52,0.6236,0.4906
8818568006648504480,XGBClassifier,0.8659,0.8922,0.8324,0.8659,0.8613,0.65,0.4348,0.4,0.5818,0.4167
8818568006648504480,AdaBoost,0.7095,0.7358,0.6536,0.7095,0.6923,0.5,0.3077,0.48,0.4945,0.375
8818568006648504480,LogisticRegression,0.6592,0.61,0.8827,0.6592,0.7215,0.425,0.3158,0.72,0.5055,0.439
8818568006648504480,NeuralNetwork,0.7793,0.7874,0.7654,0.7793,0.7762,0.5125,0.3158,0.48,0.5036,0.381
3701786993535734007,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.55,0.3333,0.44,0.52,0.3793
3701786993535734007,SVM,0.7709,0.7904,0.7374,0.7709,0.763,0.5125,0.3158,0.48,0.5036,0.381
3701786993535734007,XGBClassifier,0.8911,0.8889,0.8939,0.8911,0.8914,0.55,0.3429,0.48,0.5309,0.4
3701786993535734007,AdaBoost,0.6792,0.6824,0.6705,0.6792,0.6764,0.675,0.4828,0.56,0.6436,0.5185
3701786993535734007,LogisticRegression,0.5723,0.5448,0.8786,0.5723,0.6726,0.55,0.3962,0.84,0.6291,0.5385
3701786993535734007,NeuralNetwork,0.737,0.7204,0.7746,0.737,0.7465,0.675,0.4839,0.6,0.6545,0.5357
3701786993535734007,RandomForestClassifier,0.9855,0.9828,0.9884,0.9855,0.9856,0.6125,0.4062,0.52,0.5873,0.4561
3701786993535734007,SVM,0.7283,0.7337,0.7168,0.7283,0.7251,0.675,0.4839,0.6,0.6545,0.5357
3701786993535734007,XGBClassifier,0.8931,0.8953,0.8902,0.8931,0.8928,0.7125,0.5385,0.56,0.6709,0.549
2303648321885166629,AdaBoost,0.6977,0.6804,0.7458,0.6977,0.7116,0.5375,0.3571,0.6,0.5545,0.4478
2303648321885166629,LogisticRegression,0.6808,0.6203,0.9322,0.6808,0.7449,0.4625,0.35,0.84,0.5655,0.4941
2303648321885166629,NeuralNetwork,0.7175,0.7037,0.7514,0.7175,0.7268,0.5375,0.3636,0.64,0.5655,0.4638
2303648321885166629,RandomForestClassifier,0.9944,0.9944,0.9944,0.9944,0.9944,0.6125,0.4,0.48,0.5764,0.4364
