Model No.,Model Type,Accuracy,Precision,Recall,AUC,F1,Val_Accuracy,Val_Precision,Val_Recall,Val_AUC,Val_F1
224266926670457323,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
224266926670457323,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
224266926670457323,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
224266926670457323,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6963817110444279974,NeuralNetwork,0.72,0.6415,0.2677,0.5991,0.3778,0,0,0,0,0
6963817110444279974,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
6963817110444279974,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6963817110444279974,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6963817110444279974,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6963817110444279974,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6963817110444279974,NeuralNetwork,0.69,0.6364,0.0551,0.5202,0.1014,0,0,0,0,0
6963817110444279974,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
6963817110444279974,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6963817110444279974,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6963817110444279974,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6963817110444279974,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6963817110444279974,NeuralNetwork,0.7175,0.6522,0.2362,0.5888,0.3468,0,0,0,0,0
6734025865981190184,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6734025865981190184,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6734025865981190184,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6734025865981190184,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6734025865981190184,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6734025865981190184,NeuralNetwork,0.715,0.6667,0.2047,0.5786,0.3133,0,0,0,0,0
6734025865981190184,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
6734025865981190184,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6734025865981190184,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6734025865981190184,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6734025865981190184,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6734025865981190184,NeuralNetwork,0.715,0.6182,0.2677,0.5954,0.3736,0,0,0,0,0
7964977295924586582,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7964977295924586582,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7964977295924586582,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7964977295924586582,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7964977295924586582,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7964977295924586582,NeuralNetwork,0.7275,0.6286,0.3465,0.6256,0.4467,0,0,0,0,0
7964977295924586582,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7964977295924586582,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7964977295924586582,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7964977295924586582,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7964977295924586582,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6047458004232471661,NeuralNetwork,0.7075,0.6389,0.1811,0.5667,0.2822,0,0,0,0,0
6047458004232471661,RandomForestClassifier,0.985,0.984,0.9685,0.9806,0.9762,0,0,0,0,0
6047458004232471661,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6047458004232471661,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6047458004232471661,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6047458004232471661,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6047458004232471661,NeuralNetwork,0.6875,0.5625,0.0709,0.5226,0.1259,0,0,0,0,0
6047458004232471661,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6047458004232471661,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6047458004232471661,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6047458004232471661,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6047458004232471661,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6047458004232471661,NeuralNetwork,0.7075,0.625,0.1969,0.571,0.2994,0,0,0,0,0
7960694301351737125,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
7960694301351737125,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7960694301351737125,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7960694301351737125,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7960694301351737125,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7960694301351737125,NeuralNetwork,0.705,0.5849,0.2441,0.5818,0.3444,0,0,0,0,0
7960694301351737125,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7960694301351737125,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7960694301351737125,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7960694301351737125,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7960694301351737125,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7960694301351737125,NeuralNetwork,0.67,0.4242,0.1102,0.5203,0.175,0,0,0,0,0
8915202776623802086,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8915202776623802086,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8915202776623802086,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8915202776623802086,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8915202776623802086,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8915202776623802086,NeuralNetwork,0.695,0.5714,0.1575,0.5513,0.2469,0,0,0,0,0
8915202776623802086,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8915202776623802086,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8915202776623802086,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8915202776623802086,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8915202776623802086,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8915202776623802086,NeuralNetwork,0.7175,0.6346,0.2598,0.5951,0.3687,0,0,0,0,0
8915202776623802086,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8915202776623802086,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8915202776623802086,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1786371821794570532,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1786371821794570532,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1786371821794570532,NeuralNetwork,0.7175,0.75,0.1654,0.5699,0.271,0,0,0,0,0
1786371821794570532,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1786371821794570532,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1786371821794570532,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1786371821794570532,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1786371821794570532,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
1786371821794570532,NeuralNetwork,0.6975,0.55,0.2598,0.5805,0.3529,0,0,0,0,0
1786371821794570532,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
1786371821794570532,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
1786371821794570532,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
1786371821794570532,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
1786371821794570532,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
127092447677700563,NeuralNetwork,0.72,0.6923,0.2126,0.5843,0.3253,0,0,0,0,0
127092447677700563,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
127092447677700563,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
127092447677700563,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
127092447677700563,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
127092447677700563,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
127092447677700563,NeuralNetwork,0.72,0.6415,0.2677,0.5991,0.3778,0,0,0,0,0
4983400574544195707,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4983400574544195707,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4983400574544195707,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4983400574544195707,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4983400574544195707,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4983400574544195707,NeuralNetwork,0.7075,0.5806,0.2835,0.5941,0.381,0,0,0,0,0
4983400574544195707,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4983400574544195707,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4983400574544195707,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4983400574544195707,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4983400574544195707,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4983400574544195707,NeuralNetwork,0.715,0.6383,0.2362,0.587,0.3448,0,0,0,0,0
5747739385785538483,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5747739385785538483,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5747739385785538483,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5747739385785538483,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5747739385785538483,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5747739385785538483,NeuralNetwork,0.735,0.7059,0.2835,0.6143,0.4045,0,0,0,0,0
5747739385785538483,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5747739385785538483,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5747739385785538483,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5747739385785538483,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5747739385785538483,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5747739385785538483,NeuralNetwork,0.715,0.6667,0.2047,0.5786,0.3133,0,0,0,0,0
3661147215989707995,RandomForestClassifier,0.9875,0.9766,0.9843,0.9866,0.9804,0,0,0,0,0
3661147215989707995,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3661147215989707995,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3661147215989707995,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3661147215989707995,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3661147215989707995,NeuralNetwork,0.7225,0.6333,0.2992,0.6093,0.4064,0,0,0,0,0
3661147215989707995,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
3661147215989707995,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
3661147215989707995,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
3661147215989707995,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
3661147215989707995,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
3661147215989707995,NeuralNetwork,0.69,0.5405,0.1575,0.5476,0.2439,0,0,0,0,0
8751182182253976798,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8751182182253976798,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8751182182253976798,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8751182182253976798,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8751182182253976798,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8751182182253976798,NeuralNetwork,0.71,0.6279,0.2126,0.577,0.3176,0,0,0,0,0
8751182182253976798,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
8751182182253976798,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8751182182253976798,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8751182182253976798,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8751182182253976798,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8751182182253976798,NeuralNetwork,0.6975,0.5417,0.3071,0.5931,0.392,0,0,0,0,0
8751182182253976798,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8751182182253976798,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8751182182253976798,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8751182182253976798,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8751182182253976798,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5467569512161757863,NeuralNetwork,0.7225,0.6905,0.2283,0.5904,0.3432,0,0,0,0,0
5467569512161757863,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5467569512161757863,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5467569512161757863,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5467569512161757863,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5467569512161757863,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5467569512161757863,NeuralNetwork,0.72,0.7143,0.1969,0.5801,0.3086,0,0,0,0,0
5467569512161757863,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
5467569512161757863,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5467569512161757863,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5467569512161757863,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5467569512161757863,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7713313286558629734,NeuralNetwork,0.6875,1.0,0.0157,0.5079,0.031,0,0,0,0,0
7713313286558629734,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
7713313286558629734,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7713313286558629734,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7713313286558629734,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7713313286558629734,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
7713313286558629734,NeuralNetwork,0.7175,0.6296,0.2677,0.5972,0.3757,0,0,0,0,0
7713313286558629734,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
7713313286558629734,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
7713313286558629734,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
7713313286558629734,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
7713313286558629734,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6601389348513536558,NeuralNetwork,0.7125,0.62,0.2441,0.5872,0.3503,0,0,0,0,0
6601389348513536558,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6601389348513536558,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6601389348513536558,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6601389348513536558,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6601389348513536558,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
6601389348513536558,NeuralNetwork,0.715,0.6275,0.252,0.5912,0.3596,0,0,0,0,0
6601389348513536558,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
6601389348513536558,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
6601389348513536558,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
6601389348513536558,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
6601389348513536558,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
428838293070479253,NeuralNetwork,0.705,0.6,0.2126,0.5733,0.314,0,0,0,0,0
428838293070479253,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
428838293070479253,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
428838293070479253,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
428838293070479253,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
428838293070479253,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
428838293070479253,NeuralNetwork,0.72,0.6415,0.2677,0.5991,0.3778,0,0,0,0,0
428838293070479253,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
428838293070479253,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
428838293070479253,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
428838293070479253,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
428838293070479253,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
4444953811079773669,NeuralNetwork,0.7025,0.6818,0.1181,0.5462,0.2013,0,0,0,0,0
4444953811079773669,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
4444953811079773669,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4444953811079773669,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
4444953811079773669,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
4444953811079773669,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5001796389261472513,NeuralNetwork,0.7275,0.68,0.2677,0.6046,0.3842,0,0,0,0,0
5001796389261472513,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
5001796389261472513,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5001796389261472513,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5001796389261472513,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5001796389261472513,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5001796389261472513,NeuralNetwork,0.715,0.614,0.2756,0.5975,0.3804,0,0,0,0,0
5001796389261472513,RandomForestClassifier,0.99,0.992,0.9764,0.9864,0.9841,0,0,0,0,0
5001796389261472513,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5001796389261472513,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5001796389261472513,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5001796389261472513,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5001796389261472513,NeuralNetwork,0.7125,0.6304,0.2283,0.583,0.3353,0,0,0,0,0
8929843430754570999,RandomForestClassifier,0.9875,0.9841,0.9764,0.9845,0.9802,0,0,0,0,0
8929843430754570999,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8929843430754570999,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8929843430754570999,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8929843430754570999,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
8929843430754570999,NeuralNetwork,0.7125,0.6364,0.2205,0.5809,0.3275,0,0,0,0,0
8929843430754570999,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
8929843430754570999,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
8929843430754570999,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
8929843430754570999,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
8929843430754570999,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5076191594401683140,NeuralNetwork,0.725,0.6977,0.2362,0.5943,0.3529,0,0,0,0,0
5076191594401683140,RandomForestClassifier,0.99,0.9843,0.9843,0.9885,0.9843,0,0,0,0,0
5076191594401683140,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
5076191594401683140,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
5076191594401683140,AdaBoost,0.6825,0.0,0.0,0.5,0.0,0,0,0,0,0
5076191594401683140,LogisticRegression,0.6375,0.4516,0.6614,0.6439,0.5367,0,0,0,0,0
5076191594401683140,NeuralNetwork,0.715,0.6275,0.252,0.5912,0.3596,0,0,0,0,0
4764200516841173102,RandomForestClassifier,0.99,0.9767,0.9921,0.9906,0.9844,0,0,0,0,0
4764200516841173102,SVM,0.7175,0.6842,0.2047,0.5804,0.3152,0,0,0,0,0
4764200516841173102,XGBClassifier,0.8225,0.8784,0.5118,0.7394,0.6468,0,0,0,0,0
